#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A1A159
#Date Time: 2021-04-06 15:31:34.286
#Sample rate: 3292.18Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 200 mV Hyst.: Auto HoldOff: 0 s
#Channel 2: Range: 500 mV/div Offset: -1 V
#Math 1: Function: -1*C1

Time (s),Channel 2 (V),Math 1 (V)
0.79663689252336445,1.5352381524820764,21.634147855120233
0.7969406425233645,1.5352381524820764,21.714850099624201
0.79724439252336443,1.5318795799107696,22.024208703556074
0.79754814252336437,1.5352381524820764,22.131811696228031
0.79785189252336441,1.5385967250533832,22.027571297077074
0.79815564252336446,1.54195529762469,21.852716433985144
0.7984593925233644,1.54195529762469,21.634147855120233
0.79876314252336444,1.5352381524820764,21.583708952305251
0.79906689252336438,1.5318795799107696,21.859441621027141
0.79937064252336443,1.5318795799107696,21.980494987783093
0.79967439252336447,1.5285210073394628,22.114998728623039
0.79997814252336441,1.5251624347681561,22.074647606371055
0.80028189252336446,1.5184452896255425,21.809002718212163
0.80058564252336439,1.5117281444829289,21.543357830053267
0.80088939252336444,1.5083695719116221,21.785464563565171
0.80119314252336449,1.5083695719116221,21.755201221876185
0.80149689252336442,1.5083695719116221,22.148624663833026
0.80180064252336447,1.5083695719116221,22.202426160169004
0.80210439252336441,1.5117281444829289,22.064559825808058
0.80240814252336445,1.5117281444829289,21.889704962716127
0.8027118925233645,1.5117281444829289,21.576983765263254
0.80301564252336444,1.5083695719116221,21.654323416246225
0.80331939252336437,1.5083695719116221,21.889704962716127
0.80362314252336442,1.5083695719116221,21.950231646094103
0.80392689252336447,1.5050109993403153,22.074647606371055
0.8042306425233644,1.5050109993403153,22.004033142430082
0.80453439252336445,1.5117281444829289,21.455930398507306
0.80483814252336439,1.5083695719116221,21.590434139347249
0.80514189252336443,1.5218038621968493,21.677861570893214
0.80544564252336448,1.5184452896255425,21.835903466380152
0.80574939252336442,1.5251624347681561,22.094823167497047
0.80605314252336446,1.5318795799107696,22.094823167497047
0.8063568925233644,1.5352381524820764,21.933418678489112
0.80666064252336445,1.54195529762469,21.708124912582203
0.80696439252336449,1.5352381524820764,21.449205211465308
0.80726814252336443,1.5352381524820764,21.724937880187195
0.80757189252336448,1.54195529762469,21.973769800741096
0.80787564252336441,1.5453138701959968,22.071285012850055
0.80817939252336446,1.5486724427673035,22.074647606371055
0.8084831425233644,1.5453138701959968,21.896430149758125
0.80878689252336444,1.54195529762469,21.435754837381314
0.80909064252336438,1.5385967250533832,21.684586757935211
